annee;audience;region;name;age;taille;couleur_cheveux;longueur_cheveux;couleur_yeux;couleur_peau;rang;laureat_culture_generale;est_tombee;image
2021;10,4;Guyane;Héléneschka Horth;23;175;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/f/f1/Guyane_2020.jpg/revision/latest?cb=20201130221906&path-prefix=fr
2021;10,4;Île-de-France;Lara Lourenço;18;171;Blonds;Longs;Marrons;Blanche;7.0;0;0;https://static.wikia.nocookie.net/miss/images/6/69/%C3%8Ele-de-France_2020.jpg/revision/latest?cb=20201130221933&path-prefix=fr
2021;10,4;Languedoc-Roussillon;Illana Barry;19;176;Bruns;Longs;Gris;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/1/19/Languedoc-Roussillon_2020.jpg/revision/latest?cb=20201130222012&path-prefix=fr
2021;10,4;Limousin;Léa Graniou;20;171;Roux;Longs;Gris;Blanche;15.0;0;0;https://static.wikia.nocookie.net/miss/images/f/fe/Limousin_2020.jpg/revision/latest?cb=20201130222050&path-prefix=fr
2021;10,4;Lorraine;Diane Febvay;19;177;Bruns;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/3/35/Lorraine_2020.jpg/revision/latest?cb=20201130222129&path-prefix=fr
2021;10,4;Martinique;Séphorah Azur;23;179;Noirs;Courts;Noirs;Noire;;0;0;https://static.wikia.nocookie.net/miss/images/a/af/Martinique_2020.jpg/revision/latest?cb=20201130222828&path-prefix=fr
2021;10,4;Mayotte;Anlia Charifa;23;178;Noirs;Longs;Noirs;Noire;13.0;0;0;https://static.wikia.nocookie.net/miss/images/0/05/Mayotte_2020.jpg/revision/latest?cb=20201130222947&path-prefix=fr
2021;10,4;Midi-Pyrénées;Emma Arrebot-Natou;19;177;Chatains;Mi-longs;Marrons;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/6/60/Midi-Pyr%C3%A9n%C3%A9es_2020.jpg/revision/latest?cb=20201130223025&path-prefix=fr
2021;10,4;Nord-Pas-de-Calais;Laura Cornillot;24;178;Bruns;Mi-longs;Gris;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/7/71/Nord-Pas-de-Calais_2020.jpg/revision/latest?cb=20201130223138&path-prefix=fr
2021;10,4;Normandie;Amandine Petit;23;175;Blonds;Longs;Bleus;Blanche;1.0;0;0;https://static.wikia.nocookie.net/miss/images/c/c3/Normandie_2020.jpg/revision/latest?cb=20201130223219&path-prefix=fr
2021;10,4;Nouvelle-Calédonie;Louisa Salvan;19;174;Bruns;Mi-longs;Noirs;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/8/81/Nouvelle-Cal%C3%A9donie_2020.jpg/revision/latest?cb=20201130223308&path-prefix=fr
2021;10,4;Pays de la Loire;Julie Tagliavacca;24;174;Chatains;Mi-longs;Marrons;Blanche;9.0;0;0;https://static.wikia.nocookie.net/miss/images/e/ea/Pays_de_la_Loire_2020.jpg/revision/latest?cb=20201130223339&path-prefix=fr
2021;10,4;Picardie;Tara de Mets;22;179;Blonds;Mi-longs;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/5/5e/Picardie_2020.jpg/revision/latest?cb=20201130223524&path-prefix=fr
2021;10,4;Poitou-Charentes;Justine Dubois;24;174;Blonds;Longs;Marrons;Blanche;10.0;0;0;https://static.wikia.nocookie.net/miss/images/2/2a/Poitou-Charentes_2020.jpg/revision/latest?cb=20201130223611&path-prefix=fr
2021;10,4;Provence;April Benayoum;21;176;Blonds;Longs;Bleus;Blanche;2.0;0;0;https://static.wikia.nocookie.net/miss/images/a/a7/Provence_2020.jpg/revision/latest?cb=20201130223657&path-prefix=fr
2021;10,4;Réunion;Lyna Boyer;21;176;Chatains;Mi-longs;Marrons;Métisse;6.0;0;0;https://static.wikia.nocookie.net/miss/images/e/e9/R%C3%A9union_2020.jpg/revision/latest?cb=20201130223733&path-prefix=fr
2021;10,4;Rhône-Alpes;Anais Roux;23;172;Blonds;Mi-longs;Gris;Blanche;14.0;0;0;https://static.wikia.nocookie.net/miss/images/3/36/Rh%C3%B4ne-Alpes_2020.jpg/revision/latest?cb=20201130223757&path-prefix=fr
2021;10,4;Wallis-et-Futuna;Mylène Halemai;19;177;Noirs;Mi-longs;Noirs;Métisse;;0;0;https://static.wikia.nocookie.net/miss/images/2/2c/Wallis-et-Futuna_2020.jpg/revision/latest?cb=20201130223823&path-prefix=fr
2022;6,7;Alsace;Cécile Wolfrom;23;174;Bruns;Longs;Marrons;Blanche;3.0;1;1;https://static.wikia.nocookie.net/miss/images/4/42/Alsace_2021.jpg/revision/latest?cb=20211206171311&path-prefix=fr
2022;6,7;Aquitaine;Ambre Andrieu;22;178;Blonds;Courts;Marrons;Blanche;6.0;0;0;https://static.wikia.nocookie.net/miss/images/a/a2/Aquitaine_2021.jpg/revision/latest?cb=20211206171510&path-prefix=fr
2022;6,7;Auvergne;Anaïs Werestchack;24;177;Blonds;Courts;Verts;Blanche;;0;0;https://static.wikia.nocookie.net/miss/images/c/ca/Auvergne_2021.jpg/revision/latest?cb=20211206171558&path-prefix=fr
